regija,id,ime_oglasa,vrsta_nepremicnine,tip_nepremicnine,zemljisce,velikost,cena,agencija 
gorenjska ,6370387,KRANJ,Stanovanje,dvosobno,,60.5,120000.0,Zasebna ponudba
gorenjska ,6370813,KRANJ,Stanovanje,trisobno,,67.9,139000.0,Fesst nepremičnine d.o.o.
gorenjska ,6361256,KRANJ,Stanovanje,trisobno,,68.0,119000.0,"ALTERA, d.o.o."
gorenjska ,6350672,KRANJ,Stanovanje,trisobno,,71.0,125000.0,"ALTERA, d.o.o."
gorenjska ,6366748,KRANJ,Stanovanje,dvoinpolsobno,,77.0,155000.0,"ALTERA, d.o.o."
gorenjska ,6004226,KRANJ,Stanovanje,trisobno,,77.0,145000.0,Oaza nepremičnine d.o.o.
gorenjska ,6366884,KRANJ,Poslovni prostor,Pisarna,,78.0,129000.0,"ALTERA, d.o.o."
gorenjska ,6370230,KRANJ,Stanovanje,trisobno,,81.5,135000.0,Nepremičnina posredovanje d.o.o.
gorenjska ,6321492,KRANJ,Poslovni prostor,Pisarna,,81.5,1250.0,Nepremičnina posredovanje d.o.o.
gorenjska ,6367399,KRANJ,Poslovni prostor,Pisarna,,81.5,1250.0,K3 Kern d.o.o.
gorenjska ,6369916,KRANJ,Stanovanje,trisobno,,82.0,199000.0,Zasebna ponudba
gorenjska ,6367129,KRANJ,Stanovanje,triinpolsobno,,88.7,279000.0,Zasebna ponudba
gorenjska ,6357827,KRANJ,Stanovanje,trisobno,,90.0,228000.0,Zasebna ponudba
gorenjska ,6358077,KRANJ,Stanovanje,trisobno,,90.4,145000.0,"B2 kapital, poslovne storitve d.o.o."
gorenjska ,6360728,KRANJ,Stanovanje,trisobno,,90.43,232000.0,MEZANIN PRO nepremičnine d.o.o.
gorenjska ,6356780,KRANJ,Stanovanje,trisobno,,93.1,228000.0,Avenija nepremičnin d.o.o.
gorenjska ,6355990,KRANJ,Stanovanje,Drugo,,94.6,99000.0,Zasebna ponudba
gorenjska ,6309738,KRANJ,Poslovni prostor,Gostinski lokal,,94.9,160000.0,Oaza nepremičnine d.o.o.
gorenjska ,6342409,KRANJ,Stanovanje,štirisobno,,95.0,149000.0,MKA nepremičnine d.o.o.
gorenjska ,6352916,KRANJ,Stanovanje,štirisobno,,103.2,135000.0,"ALTERA, d.o.o."
gorenjska ,6348589,KRANJ,Hiša,Dvojček,,106.0,205000.0,MP PROJEKT d.o.o.
gorenjska ,6359623,KRANJ,Hiša,Dvojček,,110.0,199900.0,MP PROJEKT d.o.o.
gorenjska ,6349333,KRANJ,Hiša,Dvojček,,110.0,199900.0,"ALTERA, d.o.o."
gorenjska ,6331098,KRANJ,Stanovanje,štirisobno,,110.0,209000.0,"QUDOS, center nepremičnin d.o.o."
gorenjska ,6186711,KRANJ,Poslovni prostor,Prostor za storitve,,112.0,1250.0,Nepremičnina posredovanje d.o.o.
gorenjska ,6361398,KRANJ,Stanovanje,štirisobno,,116.0,185000.0,ITD nepremičnine d.o.o.
gorenjska ,6349334,KRANJ,Hiša,Dvojček,,125.0,259000.0,"ALTERA, d.o.o."
gorenjska ,6367762,KRANJ,Hiša,Dvojček,,125.0,259000.0,MP PROJEKT d.o.o.
gorenjska ,6370578,KRANJ,Hiša,Dvojček,,135.5,200000.0,Oaza nepremičnine d.o.o.
gorenjska ,6352922,KRANJ,Stanovanje,trisobno,,138.0,145000.0,"ALTERA, d.o.o."
gorenjska ,6366815,KRANJ,Poslovni prostor,Kombiniran prostor,,141.0,269000.0,"ALTERA, d.o.o."
gorenjska ,6351539,KRANJ,Hiša,Samostojna,,150.0,345000.0,MP PROJEKT d.o.o.
gorenjska ,6317480,KRANJ,Poslovni prostor,Gostinski lokal,,155.0,279000.0,Oaza nepremičnine d.o.o.
gorenjska ,6311975,KRANJ,Poslovni prostor,Neživilska trgovina,,159.1,230000.0,"Gorenjska banka d.d., Kranj"
gorenjska ,6345035,KRANJ,Poslovni prostor,Neživilska trgovina,,160.0,230000.0,NAI Significa d.o.o.
gorenjska ,6235141,KRANJ,Poslovni prostor,Pisarna,,169.8,364930.0,K3 Kern d.o.o.
gorenjska ,6369207,KRANJ,Posest,Zazidljiva,,193.0,75000.0,Nepremičnine Kranj d.o.o.
gorenjska ,6360177,KRANJ,Hiša,Dvojček,,197.0,329500.0,MP PROJEKT d.o.o.
gorenjska ,6238105,KRANJ,Hiša,Samostojna,,200.0,650000.0,"Stoja trade, d.o.o., Ljubljana"
gorenjska ,6354179,KRANJ,Hiša,Samostojna,,201.0,495000.0,"Stoja trade, d.o.o., Ljubljana"
gorenjska ,6355737,KRANJ,Hiša,Samostojna,,201.5,495000.0,Agencija Elite d.o.o.
gorenjska ,6305620,KRANJ,Poslovni prostor,Gostinski lokal,,219.5,450000.0,LJUBLJANA NEPREMIČNINE d.o.o.
gorenjska ,6299150,KRANJ,Hiša,Samostojna,,220.0,399000.0,"QUDOS, center nepremičnin d.o.o."
gorenjska ,6235041,KRANJ,Poslovni prostor,Delavnica,,222.12,550.0,K3 Kern d.o.o.
gorenjska ,6297636,KRANJ,Poslovni prostor,Prostor za storitve,,225.1,135000.0,METROPOLA IN d.o.o.
gorenjska ,6344990,KRANJ,Stanovanje,štirisobno,,227.7,450000.0,Roni nepremičnine d.o.o.
gorenjska ,6243630,KRANJ,Poslovni prostor,Prostor za storitve,,229.0,550.0,Oaza nepremičnine d.o.o.
gorenjska ,6003723,KRANJ,Poslovni prostor,Skladišče,,240.0,132000.0,"INF - ING nepremičnine, storitve, d.o.o."
gorenjska ,6286712,KRANJ,Hiša,Dvojček,,252.9,250000.0,MEZANIN PRO nepremičnine d.o.o.
gorenjska ,6277022,KRANJ,Hiša,Samostojna,,258.8,245000.0,Oaza nepremičnine d.o.o.
gorenjska ,6364221,KRANJ,Posest,Nezazidljiva,,295.0,37000.0,Nepremičnine Kranj d.o.o.
gorenjska ,6334455,KRANJ,Stanovanje,petsobno,,299.0,90000.0,Eurogeld d.o.o.
gorenjska ,6363469,KRANJ,Poslovni prostor,Prostor za storitve,,300.0,210000.0,UCTAM d.o.o.
gorenjska ,6290819,KRANJ,Poslovni prostor,Večji poslovni kompleks,,327.0,212000.0,Fesst nepremičnine d.o.o.
gorenjska ,6262477,KRANJ,Hiša,Samostojna,,330.0,280000.0,K3 Kern d.o.o.
gorenjska ,6182554,KRANJ,Hiša,Samostojna,,350.0,999000.0,"MA - nepremičninska družba, Marko Alič s.p."
gorenjska ,6343498,KRANJ,Hiša,Atrijska,,352.0,330000.0,K3 Kern d.o.o.
gorenjska ,6183412,KRANJ,Hiša,Samostojna,,368.0,295000.0,Oaza nepremičnine d.o.o.
gorenjska ,6366676,KRANJ,Poslovni prostor,Kombiniran prostor,,381.0,155000.0,Nepremičnina posredovanje d.o.o.
gorenjska ,6370220,KRANJ,Posest,Zazidljiva,,418.0,93000.0,Agent 3091 d.o.o.
gorenjska ,6311974,KRANJ,Poslovni prostor,Gostinski lokal,,438.5,250000.0,"Gorenjska banka d.d., Kranj"
gorenjska ,6341432,KRANJ,Hiša,Samostojna,,460.0,259000.0,Nepremičnina posredovanje d.o.o.
gorenjska ,5561554,KRANJ,Poslovni prostor,Drugo,,525.78,290000.0,"Mercator, d.d., Sektor razvoj in dezinvestije"
gorenjska ,6310756,KRANJ,Poslovni prostor,Pisarna,,537.0,375000.0,"DUTB, d.d."
gorenjska ,6310758,KRANJ,Poslovni prostor,Večji poslovni kompleks,,537.0,375000.0,"DUTB, d.d."
gorenjska ,6255837,KRANJ,Poslovni prostor,Neživilska trgovina,,575.0,310000.0,UCTAM d.o.o.
gorenjska ,6286067,KRANJ,Poslovni prostor,Pisarna,,633.7,900000.0,Rocco nepremičnine d.o.o.
gorenjska ,6358782,KRANJ,Poslovni prostor,Drugo,,737.38,1100000.0,K3 Kern d.o.o.
gorenjska ,6308236,KRANJ,Poslovni prostor,Skladišče,,860.0,480000.0,"Stoja trade, d.o.o., Ljubljana"
gorenjska ,6335290,KRANJ,Poslovni prostor,Pisarna,,960.0,960000.0,REGROUP d.o.o.
gorenjska ,6330220,KRANJ,Poslovni prostor,Pisarna,,1016.7,700000.0,"Gorenjska banka d.d., Kranj"
gorenjska ,6364222,KRANJ,Posest,Nezazidljiva,,1089.0,46000.0,Nepremičnine Kranj d.o.o.
gorenjska ,6367062,KRANJ,Poslovni prostor,Skladišče,,1191.0,280000.0,"Gorenjska banka d.d., Kranj"
gorenjska ,6367211,KRANJ,Posest,Drugo,,1309.0,32790.0,"Merkur nepremičnine, d.d."
gorenjska ,6299330,KRANJ,Poslovni prostor,Skladišče,,2200.0,335000.0,"Stoja trade, d.o.o., Ljubljana"
gorenjska ,6286513,KRANJ,Posest,Zazidljiva,,2475.0,650000.0,K3 Kern d.o.o.
gorenjska ,6286519,KRANJ,Posest,Za investicijo,,2475.0,650000.0,K3 Kern d.o.o.
gorenjska ,6347837,KRANJ,Posest,Kmetijsko zemljišče,,3245.0,140000.0,"ALTERA, d.o.o."
gorenjska ,6023157,KRANJ,Posest,Zazidljiva,,4500.0,15.0,MP PROJEKT d.o.o.
gorenjska ,6003686,KRANJ,Posest,Zazidljiva,,4500.0,180000.0,"INF - ING nepremičnine, storitve, d.o.o."
gorenjska ,6235021,KRANJ,Posest,Zazidljiva,,4500.0,15.0,K3 Kern d.o.o.
gorenjska ,6361287,KRANJ,Poslovni prostor,Večji poslovni kompleks,,6828.0,5500000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
gorenjska ,6348981,KRANJ,Posest,Zazidljiva,,7355.0,110.0,K3 Kern d.o.o.
gorenjska ,6367359,KRANJ,Posest,Zazidljiva,,10515.0,200.0,METROPOLA IN d.o.o.
gorenjska ,6336874,KRANJ,Posest,Kmetijsko zemljišče,,11253.0,35.0,Afirmacija d.o.o.
gorenjska ,6336878,KRANJ,Posest,Za investicijo,,11253.0,35.0,Afirmacija d.o.o.
gorenjska ,6279832,"KRANJ, BAŠELJ",Hiša,Samostojna,,255.0,269000.0,K3 Kern d.o.o.
gorenjska ,6274141,"KRANJ, BEGUNJSKA ULICA 4",Poslovni prostor,Živilska trgovina,,193.1,138000.0,"Mercator, d.d., Sektor razvoj in dezinvestije"
gorenjska ,6146179,"KRANJ, BITNJE",Posest,Zazidljiva,,480.0,127.0,MP PROJEKT d.o.o.
gorenjska ,6322480,"KRANJ, BITNJE",Posest,Zazidljiva,,819.0,150.0,K3 Kern d.o.o.
gorenjska ,6235082,"KRANJ, BITNJE",Posest,Zazidljiva,,1615.0,120.0,K3 Kern d.o.o.
gorenjska ,6235094,"KRANJ, BLIŽINA",Poslovni prostor,Gostinski lokal,,751.5,600000.0,K3 Kern d.o.o.
gorenjska ,6235093,"KRANJ, BLIŽINA",Hiša,Samostojna,,751.5,600000.0,K3 Kern d.o.o.
gorenjska ,6235127,"KRANJ, BLIŽINA",Posest,Zazidljiva,,10000.0,85.0,K3 Kern d.o.o.
gorenjska ,6312602,"KRANJ, BLIŽINA CENTRA",Stanovanje,dvosobno,,90.0,219000.0,"QUDOS, center nepremičnin d.o.o."
gorenjska ,6334695,"KRANJ, BLIŽINA CENTRA",Stanovanje,trisobno,,98.5,180000.0,Agent 3091 d.o.o.
gorenjska ,6366319,"KRANJ, BRITOF",Poslovni prostor,Pisarna,,70.0,120000.0,Nepremičnine Kranj d.o.o.
gorenjska ,6289839,"KRANJ, BRITOF",Stanovanje,petsobno,,91.8,198000.0,K3 Kern d.o.o.
gorenjska ,6271505,"KRANJ, BRITOF",Posest,Zazidljiva,,575.0,120.0,"INF - ING nepremičnine, storitve, d.o.o."
gorenjska ,6259420,"KRANJ, BRITOF",Poslovni prostor,Večji poslovni kompleks,,705.9,139000.0,"QUDOS, center nepremičnin d.o.o."
gorenjska ,6108175,"KRANJ, CENTER",Poslovni prostor,Kombiniran prostor,,100.0,119000.0,"ALTERA, d.o.o."
gorenjska ,6341824,"KRANJ, CENTER",Poslovni prostor,Prostor za storitve,,159.1,280600.0,K3 Kern d.o.o.
gorenjska ,6309365,"KRANJ, CENTER",Poslovni prostor,Gostinski lokal,,290.0,430000.0,"ALTERA, d.o.o."
gorenjska ,6341822,"KRANJ, CENTER",Poslovni prostor,Gostinski lokal,,438.25,305000.0,K3 Kern d.o.o.
gorenjska ,6235102,"KRANJ, CENTER",Poslovni prostor,Drugo,,477.9,390000.0,K3 Kern d.o.o.
gorenjska ,6341823,"KRANJ, CENTER",Poslovni prostor,Drugo,,1016.7,854000.0,K3 Kern d.o.o.
gorenjska ,6128160,"KRANJ, CENTER",Posest,Zazidljiva,,1100.0,200.0,"INF - ING nepremičnine, storitve, d.o.o."
gorenjska ,6341825,"KRANJ, CENTER",Poslovni prostor,Skladišče,,1191.0,341600.0,K3 Kern d.o.o.
gorenjska ,6363633,"KRANJ, CENTER MESTA",Stanovanje,enosobno,,25.0,69900.0,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE"
gorenjska ,6276925,"KRANJ, CENTER MESTA",Stanovanje,Drugo,,299.4,90000.0,Fesst nepremičnine d.o.o.
gorenjska ,6233735,"KRANJ, CENTER, STARO MESTNO JEDRO",Stanovanje,enoinpolsobno,,57.0,105000.0,Zasebna ponudba
gorenjska ,6277487,"KRANJ, CERKLJE NA GORENJSKEM",Posest,Zazidljiva,,2000.0,200.0,"INF - ING nepremičnine, storitve, d.o.o."
gorenjska ,6319702,"KRANJ, ČIRČE",Stanovanje,trisobno,,71.4,140000.0,Pikado d.o.o.
gorenjska ,6358159,"KRANJ, ČIRČE",Stanovanje,dvosobno,,90.0,125000.0,Fesst nepremičnine d.o.o.
gorenjska ,6324584,"KRANJ, ČIRČE",Hiša,Samostojna,,280.0,229000.0,Fesst nepremičnine d.o.o.
gorenjska ,6230311,"KRANJ, DRULOVKA",Hiša,Dvojček,,106.0,205000.0,KET projekt d.o.o.
gorenjska ,6310391,"KRANJ, DRULOVKA",Hiša,Dvojček,,160.0,179000.0,Zasebna ponudba
gorenjska ,6296388,"KRANJ, DRULOVKA",Poslovni prostor,Gostinski lokal,,280.0,399000.0,Fesst nepremičnine d.o.o.
gorenjska ,6371230,"KRANJ, DRULOVKA",Hiša,Atrijska,,427.4,760000.0,"PAN, d.o.o."
gorenjska ,6361536,"KRANJ, DUPLJE",Stanovanje,dvosobno,,52.0,85000.0,Oaza nepremičnine d.o.o.
gorenjska ,6342292,"KRANJ, DVE HISI ZA ENO CENO",Hiša,Dvostanovanjska,,375.9,249000.0,MP PROJEKT d.o.o.
gorenjska ,6350089,"KRANJ, GLAVNI TRG",Stanovanje,štirisobno,,140.0,99000.0,MKA nepremičnine d.o.o.
gorenjska ,6369049,"KRANJ, GLAVNI TRG",Stanovanje,petsobno,,235.0,235000.0,MKA nepremičnine d.o.o.
gorenjska ,6344268,"KRANJ, HRASTJE",Hiša,Dvojček,,135.5,200000.0,Oaza nepremičnine d.o.o.
gorenjska ,6201169,"KRANJ, IC",Poslovni prostor,Kombiniran prostor,,483.0,640000.0,TRG NEPREMIČNIN d.o.o.
gorenjska ,6132247,"KRANJ, IC KOKRICA",Poslovni prostor,Skladišče,,500.0,640000.0,"Aeon nepremičnine, d.o.o."
gorenjska ,6132239,"KRANJ, IC KOKRICA",Poslovni prostor,Delavnica,,500.0,640000.0,"Aeon nepremičnine, d.o.o."
gorenjska ,6145157,"KRANJ, INDUSTRIJSKA CONA",Poslovni prostor,Skladišče,,222.1,550.0,"Nepremičnine ambient, Mojca Piršič s.p."
gorenjska ,5663091,"KRANJ, JANKA PUCLJA 7 - 9",Poslovni prostor,Živilska trgovina,,483.4,280000.0,"Mercator, d.d., Sektor razvoj in dezinvestije"
gorenjska ,6364783,"KRANJ, JAVORNIK",Posest,Zazidljiva,,1105.0,115000.0,Nepremičnine Kranj d.o.o.
gorenjska ,6363030,"KRANJ, KOKRICA",Stanovanje,trisobno,,107.6,212000.0,Zasebna ponudba
gorenjska ,6369815,"KRANJ, KOKRICA",Hiša,Dvojček,,125.0,259000.0,"Dom-in, agencija d.o.o."
gorenjska ,5639994,"KRANJ, KRVAVEC - NA SMUČIŠČU",Vikend,Drugo,,60.0,122000.0,"Komfort skupina d.o.o., nepremičnine"
gorenjska ,6348603,"KRANJ, LAHOVČE",Hiša,Dvojček,,116.0,120000.0,"Nepremičninska agencija ""TLORIS"" Miro Torić s.p., Poslovna enota"
gorenjska ,6090347,"KRANJ, LAHOVČE",Posest,Kmetijsko zemljišče,,17753.0,1.5,Oaza nepremičnine d.o.o.
gorenjska ,6340685,"KRANJ, LEVSTIKOVA ULICA",Stanovanje,štiriinpolsobno,,227.73,450000.0,Rojal invest d.o.o.
gorenjska ,6188586,"KRANJ, LIKOZARJEVA",Posest,Zazidljiva,,676.0,360000.0,Fesst nepremičnine d.o.o.
gorenjska ,6260411,"KRANJ, MAJDIČEV MLIN",Poslovni prostor,Skladišče,,4634.5,225000.0,"OBRAT,poslovanje z nepremičninami, Primož Sušnik s.p."
gorenjska ,6364692,"KRANJ, MALA JEREBIKA",Stanovanje,štirisobno,,144.5,300000.0,Fesst nepremičnine d.o.o.
gorenjska ,6280319,"KRANJ, MESTNO JEDRO",Poslovni prostor,Gostinski lokal,,430.0,192000.0,Loka nepremičnine d.o.o.
gorenjska ,6157928,"KRANJ, OBROBJE",Poslovni prostor,Večji poslovni kompleks,,1456.0,180000.0,Nepremičnina posredovanje d.o.o.
gorenjska ,6333179,"KRANJ, OKOLICA",Vikend,Lesen,,40.0,35000.0,Oaza nepremičnine d.o.o.
gorenjska ,6327705,"KRANJ, OKOLICA",Stanovanje,dvosobno,,52.0,85000.0,Oaza nepremičnine d.o.o.
gorenjska ,6368657,"KRANJ, OKOLICA",Hiša,Dvojček,,155.0,230000.0,Oaza nepremičnine d.o.o.
gorenjska ,6324824,"KRANJ, OKOLICA",Hiša,Samostojna,,300.0,390000.0,Oaza nepremičnine d.o.o.
gorenjska ,5327727,"KRANJ, OKOLICA",Hiša,Samostojna,,510.0,999999.0,Akva d.o.o. PE nepremičnine
gorenjska ,6040415,"KRANJ, OKOLICA",Posest,Zazidljiva,,694.0,55000.0,Oaza nepremičnine d.o.o.
gorenjska ,6353615,"KRANJ, OKOLICA",Posest,Zazidljiva,,700.0,135.0,Oaza nepremičnine d.o.o.
gorenjska ,6275057,BAŠELJ,Hiša,Samostojna,,210.0,225000.0,Zasebna ponudba
gorenjska ,5843895,BAŠELJ,Posest,Zazidljiva,,490.0,58800.0,"AJP d.o.o., Kranj"
gorenjska ,6040326,BAŠELJ,Posest,Zazidljiva,,800.0,57000.0,Fesst nepremičnine d.o.o.
gorenjska ,6003695,BAŠELJ,Posest,Zazidljiva,,800.0,70000.0,"INF - ING nepremičnine, storitve, d.o.o."
gorenjska ,6271198,BAŠELJ,Posest,Zazidljiva,,822.0,120.0,Fesst nepremičnine d.o.o.
gorenjska ,6315155,BEGUNJE NA GORENJSKEM,Stanovanje,trisobno,,76.1,68000.0,Makler Bled d.o.o.
gorenjska ,6368727,BEGUNJE NA GORENJSKEM,Hiša,Dvostanovanjska,,345.7,185000.0,Nepremičnine Kranj d.o.o.
gorenjska ,6360580,BEGUNJE NA GORENJSKEM,Posest,Kmetijsko zemljišče,,12937.0,19500.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
gorenjska ,6235144,"BEGUNJE NA GORENJSKEM, ZADNJA VAS",Posest,Zazidljiva,,1078.0,39.0,K3 Kern d.o.o.
gorenjska ,6154949,BELCA,Hiša,Samostojna,,100.0,149000.0,Trg Bled d.o.o.
gorenjska ,6154944,"BELCA, BLECA OB VODI",Posest,Zazidljiva,,1490.0,100.0,Trg Bled d.o.o.
gorenjska ,6360632,"BELCA, KRANJSKA GORA",Posest,Zazidljiva,,1006.0,80.0,Afirmacija d.o.o.
gorenjska ,6355319,"BELCA, KRANJSKA GORA",Posest,Zazidljiva,,1006.0,80480.0,Afirmacija d.o.o.
gorenjska ,6360635,"BELCA, KRANJSKA GORA",Posest,Zazidljiva,,2014.0,80.0,Afirmacija d.o.o.
gorenjska ,6355311,"BELCA, KRANJSKA GORA",Posest,Zazidljiva,,2014.0,161120.0,Afirmacija d.o.o.
gorenjska ,6369777,"BINKELJ, ZAZIDLJIVA PARCELA",Posest,Zazidljiva,,712.0,160.0,MICASA 6 nepremičnine d.o.o.
gorenjska ,6369785,"BINKELJ, ZAZIDLJIVA PARCELA",Posest,Zazidljiva,,900.0,160.0,MICASA 6 nepremičnine d.o.o.
gorenjska ,6360973,BISTRICA,Hiša,Samostojna,,300.0,150000.0,Vizija Lina Ina Poglajen s.p.
gorenjska ,6312746,BISTRICA,Posest,Zazidljiva,,769.0,75.0,"Gp Grading, d.o.o., Kranj"
gorenjska ,6364136,BISTRICA PRI TRŽIČU,Stanovanje,enoinpolsobno,,47.2,97000.0,Zasebna ponudba
gorenjska ,6057949,BISTRICA PRI TRŽIČU,Poslovni prostor,Pisarna,,53.0,16400.0,Afirmacija d.o.o.
gorenjska ,6272590,BISTRICA PRI TRŽIČU,Stanovanje,trisobno,,76.1,170000.0,Zasebna ponudba
gorenjska ,6276019,BISTRICA PRI TRŽIČU,Poslovni prostor,Prostor za storitve,,77.1,59000.0,Fesst nepremičnine d.o.o.
gorenjska ,6136437,BISTRICA PRI TRŽIČU,Poslovni prostor,Gostinski lokal,,122.6,220000.0,Gros inženiring d.o.o.
gorenjska ,6366206,BISTRICA PRI TRŽIČU,Poslovni prostor,Gostinski lokal,,170.2,250000.0,Nepremičnine Kranj d.o.o.
gorenjska ,6315846,BISTRICA PRI TRŽIČU,Hiša,Samostojna,,189.4,210000.0,Makler Bled d.o.o.
gorenjska ,6257023,"BISTRICA PRI TRŽIČU, BEGUNJSKA CESTA",Posest,Zazidljiva,,3142.0,150000.0,Vuitea d.o.o.
gorenjska ,5731079,"BISTRICA PRI TRŽIČU, CESTA STE MARIE AUX MINES 17",Poslovni prostor,Neživilska trgovina,,236.6,193000.0,"Mercator, d.d., Sektor razvoj in dezinvestije"
gorenjska ,6121248,"BISTRICA PRI TRŽIČU, DETELJICA 10, TRŽIČ",Poslovni prostor,Gostinski lokal,,179.0,250000.0,Zasebna ponudba
gorenjska ,6227715,"BISTRICA PRI TRŽIČU, NA KONCU NASELJA",Posest,Zazidljiva,,2690.0,75.0,"Lucia tim d.o.o., PE Nepremičnine"
gorenjska ,6324829,"KRANJ, OKOLICA",Posest,Zazidljiva,,1000.0,135.0,Oaza nepremičnine d.o.o.
gorenjska ,6235042,"KRANJ, OKOLICA BAZENA",Posest,Zazidljiva,,6509.0,90.0,K3 Kern d.o.o.
gorenjska ,6268103,"KRANJ, OKOLICA KRANJA",Hiša,Samostojna,,304.8,369000.0,MP PROJEKT d.o.o.
gorenjska ,6074656,"KRANJ, OKOLICA KRANJA",Hiša,Dvojček,,320.0,200000.0,MP PROJEKT d.o.o.
gorenjska ,6366348,"KRANJ, OREHEK",Stanovanje,trisobno,,58.5,89000.0,Nepremičnine Kranj d.o.o.
gorenjska ,6368722,"KRANJ, OREHEK",Hiša,Samostojna,,231.0,345000.0,"STAN nepremičnine d.o.o., Ljubljana"
gorenjska ,6369389,"KRANJ, PLANINA",Stanovanje,trisobno,,94.0,187000.0,Zasebna ponudba
gorenjska ,6363854,"KRANJ, PLANINA",Stanovanje,štirisobno,,105.2,179000.0,viventium d.o.o.
gorenjska ,6368333,"KRANJ, PLANINA",Poslovni prostor,Gostinski lokal,,253.9,354000.0,ARTIK nepremičnine d.o.o.
gorenjska ,6353408,"KRANJ, PLANINA 1",Stanovanje,trisobno,,82.0,159000.0,Nepremičnina posredovanje d.o.o.
gorenjska ,6367193,"KRANJ, PLANINA 1",Stanovanje,štirisobno,,99.0,257000.0,Zasebna ponudba
gorenjska ,6350926,"KRANJ, PLANINA 1, PRI POKOPALIŠČU",Garaža,Parkirno mesto,,13.0,14000.0,Zasebna ponudba
gorenjska ,6364185,"KRANJ, PLANINA 2",Stanovanje,trisobno,,83.0,175000.0,Oaza nepremičnine d.o.o.
gorenjska ,6270318,"KRANJ, PLANINA 2, OB POKOPALIŠČU",Garaža,Vsi tipi,,13.0,14900.0,Zasebna ponudba
gorenjska ,6367916,"KRANJ, PLANINA 3",Stanovanje,enosobno,,36.4,98000.0,Zasebna ponudba
gorenjska ,6369913,"KRANJ, PLANINA 3",Stanovanje,dvosobno,,56.73,142000.0,Zasebna ponudba
gorenjska ,6366063,"KRANJ, PLANINA 3",Stanovanje,trisobno,,84.5,172000.0,"Domek nepremičnine, Nataša Batinič s.p."
gorenjska ,6362684,"KRANJ, PLANINA I",Stanovanje,dvosobno,,61.0,144900.0,Fesst nepremičnine d.o.o.
gorenjska ,6359884,"KRANJ, PLANINA I",Stanovanje,štirisobno,,91.72,189000.0,Zasebna ponudba
gorenjska ,6309605,"KRANJ, PLANINA I",Stanovanje,trisobno,,93.8,219000.0,Fesst nepremičnine d.o.o.
gorenjska ,6301886,"KRANJ, PLANINA I",Poslovni prostor,Prostor za storitve,,120.0,148000.0,Afirmacija d.o.o.
gorenjska ,6359631,"KRANJ, PLANINA I.",Stanovanje,dvoinpolsobno,,70.1,162000.0,Fesst nepremičnine d.o.o.
gorenjska ,6368852,"KRANJ, PLANINA II",Stanovanje,enosobno,,35.0,94000.0,Fesst nepremičnine d.o.o.
gorenjska ,6090415,"KRANJ, POSLOVNO INDUSTRIJSKA CONA",Poslovni prostor,Delavnica,,2220.3,415000.0,"AJP d.o.o., Kranj"
gorenjska ,5942437,"KRANJ, PRIMSKOVO",Garaža,Parkirno mesto,,11.5,10900.0,Nepremičnina posredovanje d.o.o.
gorenjska ,5942436,"KRANJ, PRIMSKOVO",Garaža,Parkirno mesto,,17.5,11900.0,Nepremičnina posredovanje d.o.o.
gorenjska ,6343965,"KRANJ, PRIMSKOVO",Hiša,Samostojna,,107.0,135000.0,Fesst nepremičnine d.o.o.
gorenjska ,6309934,"KRANJ, PRIMSKOVO",Poslovni prostor,Prostor za storitve,,136.4,249000.0,"Nepremičnine ambient, Mojca Piršič s.p."
gorenjska ,6362157,"KRANJ, PRIMSKOVO",Hiša,Dvojček,,200.0,350000.0,Fesst nepremičnine d.o.o.
gorenjska ,6364809,"KRANJ, PRIMSKOVO",Hiša,Trojček,,225.0,225000.0,Fesst nepremičnine d.o.o.
gorenjska ,6235179,"KRANJ, PRIMSKOVO",Hiša,Samostojna,,293.1,349000.0,K3 Kern d.o.o.
gorenjska ,6356178,"KRANJ, PRIMSKOVO",Hiša,Samostojna,,500.0,335000.0,Zasebna ponudba
gorenjska ,6354739,"KRANJ, PRIMSKOVO",Hiša,Samostojna,,503.0,335000.0,Fesst nepremičnine d.o.o.
gorenjska ,6298979,"KRANJ, PRIMSKOVO",Posest,Zazidljiva,,619.0,130.0,"Nepremičnine ambient, Mojca Piršič s.p."
gorenjska ,6069466,"KRANJ, PRIMSKOVO",Posest,Zazidljiva,,619.0,130.0,Vuitea d.o.o.
gorenjska ,6271806,"KRANJ, PRIMSKOVO",Posest,Zazidljiva,,2456.0,253.0,Agent 3091 d.o.o.
gorenjska ,6235101,"KRANJ, PRIMSKOVO",Posest,Zazidljiva,,7245.0,55.0,K3 Kern d.o.o.
gorenjska ,6081764,"KRANJ, PRIMSKOVO - BLIŽINA SODIŠČA",Garaža,Parkirno mesto,,12.5,10900.0,"AJP d.o.o., Kranj"
gorenjska ,6356844,"KRANJ, PRIMSKOVO - CESTA NA KLANEC",Hiša,Dvostanovanjska,,500.0,360000.0,"INF - ING nepremičnine, storitve, d.o.o."
gorenjska ,5831270,"KRANJ, SAVSKA LOKA",Poslovni prostor,Pisarna,,87.0,62900.0,Nepremičnine in cenitve Mitnica Uroš Jere s.p.
